Impact	NEUTRAL	You are able to show your personality to the reader and not just list off qualities that you have	You are able to show your personality to the reader and not just list off qualities that you have	Rubric	64
Impact	NEUTRAL	You are able to get the reader to understand why these personality traits are meaningful to you	You are able to get the reader to understand why these personality traits are meaningful to you	Rubric	64
Impact	NEUTRAL	You use your experiences/beliefs as a way for the reader to learn something about you and your personality	You use your experiences/beliefs as a way for the reader to learn something about you and your personality	Rubric	64
Content	NEUTRAL	You are able to write about your personality in way that is unique to you and would not apply to your peers	You are able to write about your personality in way that is unique to you and would not apply to your peers	Rubric	64
Content	NEUTRAL	You have a unique conclusion and/or takeaway	You have a unique conclusion and/or takeaway	Rubric	64
Content	NEUTRAL	You are able to combine factual events with your thoughts, feelings, and beliefs	You are able to combine factual events with your thoughts, feelings, and beliefs	Rubric	64
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	64
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	64
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	64
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	64
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	64
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	64
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	64
Impact	NEUTRAL	You point to a meaningful connection between the world and your life experiences/beliefs	You point to a meaningful connection between the world and your life experiences/beliefs	Rubric	65
Impact	NEUTRAL	Your experience with this problem of the world (and your reasons and evidence) could not apply to one of your peers	Your experience with this problem of the world (and your reasons and evidence) could not apply to one of your peers	Rubric	65
Impact	NEUTRAL	You are able to comprehensively describe the problem of the world in a way that allows the reader to understand its importance and how it has affected you	You are able to comprehensively describe the problem of the world in a way that allows the reader to understand its importance and how it has affected you	Rubric	65
Impact	NEUTRAL	You describe how the problem of the world affects you	You describe how the problem of the world affects you	Rubric	65
Content	NEUTRAL	You are able to write about the problem of the world in way that is unique to you and would not apply to your peers	You are able to write about the problem of the world in way that is unique to you and would not apply to your peers	Rubric	65
Content	NEUTRAL	You have a unique conclusion and/or takeaway	You have a unique conclusion and/or takeaway	Rubric	65
Content	NEUTRAL	You use specific and meaningful details about your community and/or background	You use specific and meaningful details about your community and/or background	Rubric	65
Content	NEUTRAL	You are able to combine factual events with your thoughts, feelings, and beliefs	You are able to combine factual events with your thoughts, feelings, and beliefs	Rubric	65
Content	NEUTRAL	You use specific details about a problem that the world is facing	You use specific details about a problem that the world is facing	Rubric	65
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	65
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	65
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	65
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	65
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	65
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	65
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	65
Impact	NEUTRAL	You point to a meaningful connection between your academic interests and your experiences	You point to a meaningful connection between your academic interests and your experiences	Rubric	66
Impact	NEUTRAL	You are able to articulate your interests and also why they are meaningful for you	You are able to articulate your interests and also why they are meaningful for you	Rubric	66
Impact	NEUTRAL	Your reasons and evidence could not apply to one of your peers	Your reasons and evidence could not apply to one of your peers	Rubric	66
Impact	NEUTRAL	You use your academic interests as a way for the reader to learn something about you and your personality	You use your academic interests as a way for the reader to learn something about you and your personality	Rubric	66
Content	NEUTRAL	You are able to write about your academic interests in way that is unique to you and would not apply to your peers	You are able to write about your academic interests in way that is unique to you and would not apply to your peers	Rubric	66
Content	NEUTRAL	You use specific details about your academic interest to show a deep understanding or knowledge of the topic	You use specific details about your academic interest to show a deep understanding or knowledge of the topic	Rubric	66
Content	NEUTRAL	You have a unique conclusion and/or takeaway	You have a unique conclusion and/or takeaway	Rubric	66
Content	NEUTRAL	You are able to combine factual events with your thoughts, feelings, and beliefs	You are able to combine factual events with your thoughts, feelings, and beliefs	Rubric	66
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	66
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	66
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	66
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	66
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	66
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	66
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	66
Impact	NEUTRAL	You point to a meaningful connection between your academic interests and your experiences	You point to a meaningful connection between your academic interests and your experiences	Rubric	67
Impact	NEUTRAL	You are able to articulate your interests and also why they are meaningful for you	You are able to articulate your interests and also why they are meaningful for you	Rubric	67
Impact	NEUTRAL	Your reasons and evidence could not apply to one of your peers	Your reasons and evidence could not apply to one of your peers	Rubric	67
Impact	NEUTRAL	You use your academic interests as a way for the reader to learn something about you and your personality	You use your academic interests as a way for the reader to learn something about you and your personality	Rubric	67
Content	NEUTRAL	You are able to write about your academic interests in way that is unique to you and would not apply to your peers	You are able to write about your academic interests in way that is unique to you and would not apply to your peers	Rubric	67
Content	NEUTRAL	You use specific details about your academic interest to show a deep understanding or knowledge of the topic	You use specific details about your academic interest to show a deep understanding or knowledge of the topic	Rubric	67
Content	NEUTRAL	You have a unique conclusion and/or takeaway	You have a unique conclusion and/or takeaway	Rubric	67
Content	NEUTRAL	You are able to combine factual events with your thoughts, feelings, and beliefs	You are able to combine factual events with your thoughts, feelings, and beliefs	Rubric	67
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	67
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	67
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	67
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	67
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	67
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	67
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	67
Impact	NEUTRAL	You point to a meaningful connection between your experiences and what/how you have learned from them	You point to a meaningful connection between your experiences and what/how you have learned from them	Rubric	68
Impact	NEUTRAL	Your experience (and reasons and evidence) could not apply to one of your peers	Your experience (and reasons and evidence) could not apply to one of your peers	Rubric	68
Impact	NEUTRAL	You use your experience as a way to showcase your personality so that the reader learns something about you and feels positively about you	You use your experience as a way to showcase your personality so that the reader learns something about you and feels positively about you	Rubric	68
Impact	NEUTRAL	You are able to show why this experience was meaningful to you through expressing your actions, thoughts, and emotions	You are able to show why this experience was meaningful to you through expressing your actions, thoughts, and emotions	Rubric	68
Content	NEUTRAL	Your experience is unique or you are able to write about a normal experience in a unique way	Your experience is unique or you are able to write about a normal experience in a unique way	Rubric	68
Content	NEUTRAL	Your experience is not about something that is too risky or too clich	Your experience is not about something that is too risky or too clich	Rubric	68
Content	NEUTRAL	You have a conclusion and/or takeaway that could only apply to you and not your peers	You have a conclusion and/or takeaway that could only apply to you and not your peers	Rubric	68
Content	NEUTRAL	You don't just describe the experience - you are able to combine factual events with your thoughts, feelings, and beliefs	You don't just describe the experience - you are able to combine factual events with your thoughts, feelings, and beliefs	Rubric	68
Content	NEUTRAL	You use specific details about your experience to show what you achieved, experienced, and learned	You use specific details about your experience to show what you achieved, experienced, and learned	Rubric	68
Content	NEUTRAL	You write about an experience that is from outside the classroom	You write about an experience that is from outside the classroom	Rubric	68
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	68
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	68
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	68
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	68
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	68
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	68
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	68
Impact	NEUTRAL	You point to a meaningful connection between your Personal/Academic/Career interests and a specific instance at the university that will help you grow this interest	You point to a meaningful connection between your Personal/Academic/Career interests and a specific instance at the university that will help you grow this interest	Rubric	69
Impact	NEUTRAL	Your reasons and evidence could not apply to one of your peers	Your reasons and evidence could not apply to one of your peers	Rubric	69
Impact	NEUTRAL	You build upon one of the instances at the university in a way that the admission officers might not have heard before	You build upon one of the instances at the university in a way that the admission officers might not have heard before	Rubric	69
Content	NEUTRAL	Specific instances from the university that do not apply to other universities (including professors, programs, courses, research, internships)	Specific instances from the university that do not apply to other universities (including professors, programs, courses, research, internships)	Rubric	69
Content	NEUTRAL	Quotes used as appropriate	Quotes used as appropriate	Rubric	69
Content	NEUTRAL	Content is unique to the university and you (not just one or the other)	Content is unique to the university and you (not just one or the other)	Rubric	69
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	69
Quality	NEUTRAL	Uses language and wri&ng ability in line with grades, academic strengths, and test scores.	Uses language and wri&ng ability in line with grades, academic strengths, and test scores.	Rubric	69
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	69
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	69
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	69
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	69
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	69
Impact	NEUTRAL	You point to a meaningful connection between your academic/career interests and a specific instance at the university that will help you grow this interest	You point to a meaningful connection between your academic/career interests and a specific instance at the university that will help you grow this interest	Rubric	70
Impact	NEUTRAL	Your reasons and evidence could not apply to one of your peers	Your reasons and evidence could not apply to one of your peers	Rubric	70
Impact	NEUTRAL	You use your academic interests as a way for the reader to learn something about you and your personality	You use your academic interests as a way for the reader to learn something about you and your personality	Rubric	70
Impact	NEUTRAL	You connect your major/academic interests to your future goals or career interests	You connect your major/academic interests to your future goals or career interests	Rubric	70
Impact	NEUTRAL	You connect your major/academic interests to your life and past experiences	You connect your major/academic interests to your life and past experiences	Rubric	70
Content	NEUTRAL	Specific instances from the university that do not apply to other universities, i.e professors, programs, courses, research, internships, etc.	Specific instances from the university that do not apply to other universities, i.e professors, programs, courses, research, internships, etc.	Rubric	70
Content	NEUTRAL	Content is unique to the university and you (not just one or the other)	Content is unique to the university and you (not just one or the other)	Rubric	70
Content	NEUTRAL	You are able to write about your academic interests in way that is unique to you and would not apply to your peers	You are able to write about your academic interests in way that is unique to you and would not apply to your peers	Rubric	70
Content	NEUTRAL	You use specific details about your academic interest to show a deep understanding or knowledge of the topic	You use specific details about your academic interest to show a deep understanding or knowledge of the topic	Rubric	70
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	70
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	70
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	70
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	70
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	70
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	70
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	70
Impact	NEUTRAL	You point to a meaningful connection between your academic/career interests and a specific instance at the university that will help you grow this interest	You point to a meaningful connection between your academic/career interests and a specific instance at the university that will help you grow this interest	Rubric	71
Impact	NEUTRAL	Your reasons and evidence could not apply to one of your peers	Your reasons and evidence could not apply to one of your peers	Rubric	71
Impact	NEUTRAL	You use your academic interests as a way for the reader to learn something about you and your personality	You use your academic interests as a way for the reader to learn something about you and your personality	Rubric	71
Impact	NEUTRAL	You connect your major/academic interests to your future goals or career interests	You connect your major/academic interests to your future goals or career interests	Rubric	71
Impact	NEUTRAL	You connect your major/academic interests to your life and past experiences	You connect your major/academic interests to your life and past experiences	Rubric	71
Content	NEUTRAL	Specific instances from the university that do not apply to other universities, i.e professors, programs, courses, research, internships, etc.	Specific instances from the university that do not apply to other universities, i.e professors, programs, courses, research, internships, etc.	Rubric	71
Content	NEUTRAL	Content is unique to the university and you (not just one or the other)	Content is unique to the university and you (not just one or the other)	Rubric	71
Content	NEUTRAL	You are able to write about your academic interests in way that is unique to you and would not apply to your peers	You are able to write about your academic interests in way that is unique to you and would not apply to your peers	Rubric	71
Content	NEUTRAL	You use specific details about your academic interest to show a deep understanding or knowledge of the topic	You use specific details about your academic interest to show a deep understanding or knowledge of the topic	Rubric	71
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	71
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	71
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	71
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	71
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	71
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	71
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	71
Impact	NEUTRAL	You use your object of inspiration as a way for the reader to learn something about you and your personality	You use your object of inspiration as a way for the reader to learn something about you and your personality	Rubric	72
Content	NEUTRAL	You are able to write about your object of inspiration in way that is unique to you and would not apply to your peers	You are able to write about your object of inspiration in way that is unique to you and would not apply to your peers	Rubric	72
Impact	NEUTRAL	Your reasons and evidence could not apply to one of your peers	Your reasons and evidence could not apply to one of your peers	Rubric	72
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	72
Impact	NEUTRAL	You use your object of inspiration as a way for the reader to learn something about you and your personality	You use your object of inspiration as a way for the reader to learn something about you and your personality	Rubric	73
Content	NEUTRAL	You are able to write about your object of inspiration in way that is unique to you and would not apply to your peers	You are able to write about your object of inspiration in way that is unique to you and would not apply to your peers	Rubric	73
Impact	NEUTRAL	Your reasons and evidence could not apply to one of your peers	Your reasons and evidence could not apply to one of your peers	Rubric	73
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	73
Impact	NEUTRAL	You use your object of inspiration as a way for the reader to learn something about you and your personality	You use your object of inspiration as a way for the reader to learn something about you and your personality	Rubric	74
Content	NEUTRAL	You are able to write about your object of inspiration in way that is unique to you and would not apply to your peers	You are able to write about your object of inspiration in way that is unique to you and would not apply to your peers	Rubric	74
Impact	NEUTRAL	Your reasons and evidence could not apply to one of your peers	Your reasons and evidence could not apply to one of your peers	Rubric	74
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	74
Impact	NEUTRAL	You use your object of inspiration as a way for the reader to learn something about you and your personality	You use your object of inspiration as a way for the reader to learn something about you and your personality	Rubric	75
Content	NEUTRAL	You are able to write about your object of inspiration in way that is unique to you and would not apply to your peers	You are able to write about your object of inspiration in way that is unique to you and would not apply to your peers	Rubric	75
Impact	NEUTRAL	Your reasons and evidence could not apply to one of your peers	Your reasons and evidence could not apply to one of your peers	Rubric	75
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	75
Impact	NEUTRAL	Answers the prompt beyond a reasonable doubt	Answers the prompt beyond a reasonable doubt	Rubric	76
Impact	NEUTRAL	Appeals to the empathy of the admission officer	Appeals to the empathy of the admission officer	Rubric	76
Impact	NEUTRAL	The take away (lesson/moral) is readily apparent to an objective reader	The take away (lesson/moral) is readily apparent to an objective reader	Rubric	76
Impact	NEUTRAL	Students personality is clear from one reading of the essay	Students personality is clear from one reading of the essay	Rubric	76
Impact	NEUTRAL	The realization from the conclusion of any narrative has larger implications beyond the story told in the essay (real world implications)	The realization from the conclusion of any narrative has larger implications beyond the story told in the essay (real world implications)	Rubric	76
Impact	NEUTRAL	Effectively conveys the writers personal context and situation	Effectively conveys the writers personal context and situation	Rubric	76
Impact	NEUTRAL	Unique topic and perspective	Unique topic and perspective	Rubric	76
Impact	NEUTRAL	Narrative conveys a clear point and clear take-away	Narrative conveys a clear point and clear take-away	Rubric	76
Content	NEUTRAL	Effectively uses experiential evidence from life	Effectively uses experiential evidence from life	Rubric	76
Content	NEUTRAL	Aligns with students passions and interests as evident in other parts of the application	Aligns with students passions and interests as evident in other parts of the application	Rubric	76
Content	NEUTRAL	Complements information in other parts of the application - highlighting areas not readily apparent; avoids redundancy	Complements information in other parts of the application - highlighting areas not readily apparent; avoids redundancy	Rubric	76
Content	NEUTRAL	Perspective on content is unique, even if content is clichd	Perspective on content is unique, even if content is clichd	Rubric	76
Content	NEUTRAL	Legal and appropriate (non-controversial)	Legal and appropriate (non-controversial)	Rubric	76
Content	NEUTRAL	Narrative has a clear beginning, middle, and end	Narrative has a clear beginning, middle, and end	Rubric	76
Content	NEUTRAL	Writers feelings and thoughts about the experience are readily included	Writers feelings and thoughts about the experience are readily included	Rubric	76
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	76
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	76
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	76
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	76
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	76
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	76
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	76
Quality	NEUTRAL	Narrative conveys appropriate details for the intended audience	Narrative conveys appropriate details for the intended audience	Rubric	76
Quality	NEUTRAL	Consistent use of first-person point of view	Consistent use of first-person point of view	Rubric	76
Impact	NEUTRAL	You point to a meaningful connection between this challenge and your life experiences/beliefs	You point to a meaningful connection between this challenge and your life experiences/beliefs	Rubric	77
Impact	NEUTRAL	Your experience with this challenge (and reasons and evidence) could not apply to one of your peers	Your experience with this challenge (and reasons and evidence) could not apply to one of your peers	Rubric	77
Impact	NEUTRAL	You use this challenge as a way for the reader to learn something about you	You use this challenge as a way for the reader to learn something about you	Rubric	77
Impact	NEUTRAL	You write about your failure in a way that still allows the reader to still feel positively about you	You write about your failure in a way that still allows the reader to still feel positively about you	Rubric	77
Impact	NEUTRAL	You show how this failure has influenced you/your beliefs/your ideas/your motivation	You show how this failure has influenced you/your beliefs/your ideas/your motivation	Rubric	77
Impact	NEUTRAL	You use this experience of failure to show what you have learned about the world or yourself	You use this experience of failure to show what you have learned about the world or yourself	Rubric	77
Content	NEUTRAL	You are able to write about your experience with a challenge in way that is unique to you and would not apply to your peers	You are able to write about your experience with a challenge in way that is unique to you and would not apply to your peers	Rubric	77
Content	NEUTRAL	You have a unique conclusion and/or takeaway	You have a unique conclusion and/or takeaway	Rubric	77
Content	NEUTRAL	You are able to combine factual events with your thoughts, feelings, and beliefs	You are able to combine factual events with your thoughts, feelings, and beliefs	Rubric	77
Content	NEUTRAL	You describe a time when you failed at something and use specific details and emotions to show its meaning	You describe a time when you failed at something and use specific details and emotions to show its meaning	Rubric	77
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	77
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	77
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	77
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	77
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	77
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	77
Impact	NEUTRAL	You point to a meaningful connection between your beliefs and your experiences	You point to a meaningful connection between your beliefs and your experiences	Rubric	78
Impact	NEUTRAL	You are able to articulate your beliefs and also why you believe in them	You are able to articulate your beliefs and also why you believe in them	Rubric	78
Impact	NEUTRAL	You are able to get the reader to understand why these beliefs are meaningful to you	You are able to get the reader to understand why these beliefs are meaningful to you	Rubric	78
Impact	NEUTRAL	Your beliefs (and reasons and evidence) could not apply to one of your peers	Your beliefs (and reasons and evidence) could not apply to one of your peers	Rubric	78
Impact	NEUTRAL	You use your beliefs as a way for the reader to learn something about you and your personality	You use your beliefs as a way for the reader to learn something about you and your personality	Rubric	78
Content	NEUTRAL	You are able to write about your beliefs in way that is unique to you and would not apply to your peers	You are able to write about your beliefs in way that is unique to you and would not apply to your peers	Rubric	78
Content	NEUTRAL	You have a unique conclusion and/or takeaway	You have a unique conclusion and/or takeaway	Rubric	78
Content	NEUTRAL	You are able to combine factual events with your thoughts, feelings, and beliefs	You are able to combine factual events with your thoughts, feelings, and beliefs	Rubric	78
Content	NEUTRAL	You show how you exist in a place of multiple beliefs through describing other beliefs in specific details	You show how you exist in a place of multiple beliefs through describing other beliefs in specific details	Rubric	78
Content	NEUTRAL	You show how the diversity of your beliefs or the beliefs around you affects you and shapes how you think/act	You show how the diversity of your beliefs or the beliefs around you affects you and shapes how you think/act	Rubric	78
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	78
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	78
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	78
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	78
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	78
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	78
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	78
Impact	NEUTRAL	You are able to show your personality to the reader and not just list off qualities that you have in a way that gets the reader to understand why these personality traits are meaningful	You are able to show your personality to the reader and not just list off qualities that you have in a way that gets the reader to understand why these personality traits are meaningful	Rubric	79
Impact	NEUTRAL	You use your experiences/beliefs as a way for the reader to learn something about you and your personality	You use your experiences/beliefs as a way for the reader to learn something about you and your personality	Rubric	79
Impact	NEUTRAL	You make the reader understand why the place you have chosen is meaningful to you through use of specific details/anecdotes/experiences	You make the reader understand why the place you have chosen is meaningful to you through use of specific details/anecdotes/experiences	Rubric	79
Content	NEUTRAL	You are able to write about your personality in way that is unique to you and would not apply to your peers	You are able to write about your personality in way that is unique to you and would not apply to your peers	Rubric	79
Content	NEUTRAL	You have a unique conclusion and/or takeaway	You have a unique conclusion and/or takeaway	Rubric	79
Content	NEUTRAL	You are able to combine factual events with your thoughts, feelings, and beliefs	You are able to combine factual events with your thoughts, feelings, and beliefs	Rubric	79
Content	NEUTRAL	You describe the place in detail	You describe the place in detail	Rubric	79
Content	NEUTRAL	You show how this place has influenced your thoughts/actions/beliefs	You show how this place has influenced your thoughts/actions/beliefs	Rubric	79
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	79
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	79
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	79
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	79
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	79
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	79
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	79
Impact	NEUTRAL	You point to a meaningful connection between your accomplishments and what/how you have learned from them	You point to a meaningful connection between your accomplishments and what/how you have learned from them	Rubric	80
Impact	NEUTRAL	Your experience (and reasons and evidence) could not apply to one of your peers	Your experience (and reasons and evidence) could not apply to one of your peers	Rubric	80
Impact	NEUTRAL	You use your life experience as a way to showcase your personality so that the reader learns something about you and feels positively about you	You use your life experience as a way to showcase your personality so that the reader learns something about you and feels positively about you	Rubric	80
Impact	NEUTRAL	You are able to show why this accomplishment was meaningful to you through expressing your actions, thoughts, and emotions	You are able to show why this accomplishment was meaningful to you through expressing your actions, thoughts, and emotions	Rubric	80
Impact	NEUTRAL	You use specific details to get the reader to understand the value, difficulty, and importance of your accomplishment	You use specific details to get the reader to understand the value, difficulty, and importance of your accomplishment	Rubric	80
Content	NEUTRAL	Your experience is unique or you are able to write about a normal experience in a unique way	Your experience is unique or you are able to write about a normal experience in a unique way	Rubric	80
Content	NEUTRAL	Your experience is not about something that is too risky or too clich	Your experience is not about something that is too risky or too clich	Rubric	80
Content	NEUTRAL	You have a conclusion and/or takeaway that could only apply to you and not your peers	You have a conclusion and/or takeaway that could only apply to you and not your peers	Rubric	80
Content	NEUTRAL	You don't just describe the accomplishment - you are able to combine factual events with your thoughts, feelings, and beliefs	You don't just describe the accomplishment - you are able to combine factual events with your thoughts, feelings, and beliefs	Rubric	80
Content	NEUTRAL	You use specific details about the accomplishment and also what you did to achieve it	You use specific details about the accomplishment and also what you did to achieve it	Rubric	80
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	80
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	80
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	80
